C.E. Maristes De Rubí Aleví A;3 - 2;"Olimpic Argentona Aleví ""A""";OMAR DOUAS BERROHOUY;14/10/2017;11:45;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 1;"Aleví ""A""";10. Aleví
Teià F5 Infantil;5 - 2;A.E. Sallent Infantil;DAVID VALIENTE MARTIN;14/10/2017;12:00;Poliesportiu Municipal El Cim- Carrer Josep Puigoriol s/n- Teià;Jornada 1;"Infantil ""A""";09. Infantil
A.E. Moià Infantil;1 - 4;"F.S. Esclop Infantil ""A""";JORDI GAITX PLA;14/10/2017;12:00;Pavelló Municipal d'Esports- Moià- Espanya;Jornada 1;"Infantil ""B""";09. Infantil
C.F.S. Alcalà Prat - Bar La Terraza Infantil;7 - 1;C.F.S. La Garriga Infantil;JOSE MANUEL GÜISADO PLIBERSCHNIG;14/10/2017;12:00;CEM SAGNIER- EL Prat de Llobregat- C/Federica Montseny s/n;Jornada 1;"Infantil ""B""";09. Infantil
F.S. Telic Group Bigues i Riells Benjamí;4 - 3;F.S. Esclop Benjamí;HERMAN TORTA RECHE;14/10/2017;12:00;Pavellon Can Badell- Avinguda Prat de la Riba- Bigues i Riells- Espanya;Jornada 1;"Benjami ""A""";11. Benjamí
Escola de Futsal Grèvol Benjamí;13 - 1;"Olimpic Argentona Benjamí ""B""";LAURA PUCHE BARRANQUERO;14/10/2017;12:00;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 1;"Benjami ""A""";11. Benjamí
A.E. Sallent Cadet;1 - 3;"Futbol Sala Corbera Cadet ""A""";RICARD MARQUEZ SIMONI;14/10/2017;12:15;Pavelló D'esports Agustín Rueda de Sallent- C/verge del Pilar s/n;Jornada 1;"Cadet ""A""";08. Cadet
F.S. Llinars Atletic Benjamí;12 - 0;"Olimpic Argentona Benjamí ""A""";LAUREANO PILAR VILLALBA;14/10/2017;12:15;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 1;"Benjami ""A""";11. Benjamí
F.S. Union Llagostense Mecman Cadet;5 - 3;C.f.s. Alcalà Prat - Bar La Terraza Cadet;JOAN GIBERT REY;14/10/2017;12:30;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 1;"Cadet ""A""";08. Cadet
Sagrerenc C.E. Juvenil Nacional A;5 - 2;AE Empenta - El Pilar Juvenil Nacional;JOSE RIZO GOMEZ- NICOLAS ANDRES VALBUENA TORRES;14/10/2017;12:45;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 1;Juvenil Nacional;06. Juvenil Nacional
"Padre Damián Sagrados Corazones ""C""";0 - 2;F.S. Viladecavalls;JOAN RAMON BERNARDO MAÑÉ;14/10/2017;13:00;Poliesportiu Padre Damián Sagrados Corazones;Jornada 4;2a. Territorial A;04. 2ª Territorial 2017-2018
"Escola de Futsal Grèvol Infantil ""A""";7 - 0;E.P. Badalona Centre Infantil;LAURA PUCHE BARRANQUERO;14/10/2017;13:15;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 1;"Infantil ""A""";09. Infantil
Futbolmania F.S.;1 - 2;Betis Catalunya F.S. B;MARCO ANTONIO GALLARDO BARÓ;14/10/2017;13:15;Poliesportiu Municipal Montigala;Jornada 4;2a. Territorial A;04. 2ª Territorial 2017-2018
A.E. Sallent Juvenil;3 - 2;A.E. Tiana Juvenil;RICARD MARQUEZ SIMONI;14/10/2017;13:30;Pavelló D'esports Agustín Rueda de Sallent- C/verge del Pilar s/n;Jornada 1;"Juvenil ""A""";07. Juvenil
A.E. Centelles Aleví;2 - 14;"Olimpic Argentona Aleví ""B""";HERMAN TORTA RECHE;14/10/2017;14:30;Pavello Mpal de Centelles;Jornada 1;"Aleví ""A""";10. Aleví
Futsal Cassà;4 - 0;Atlètic Vidreres B;DANIEL MORENO LEON- FERRAN RUIZ MEDINA;14/10/2017;15:30;PavellÓ Tres Pistes;Jornada 2;2a. Territorial C;04. 2ª Territorial 2017-2018
Oli Les Cabanes Juncosa F.S. Femení;2 - 1;Jovents Balaguer;LLUIS GONZALEZ BEAS;14/10/2017;15:30;Poliesportiu Municipal Juncosa;Jornada 2;Nacional Femenina B;05. Nacional Femenina
Banús Futsal Juvenil Nacional;2 - 2;Grup de Joves Can Tusell Juvenil Nacional;DAVID GALLARDO BARÓ- MARCO ANTONIO GALLARDO BARÓ;14/10/2017;16:00;Pavelló Fundación Valldor 7;Jornada 1;Juvenil Nacional;06. Juvenil Nacional
F.S. Llinars Juvenil;7 - 1;"F.S. Esclop Juvenil ""A""";OMAR DOUAS BERROHOUY;14/10/2017;16:00;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 1;"Juvenil ""A""";07. Juvenil
Futbol Sala Corbera Juvenil;9 - 2;"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";HAFID AIKAR EL MIRI;14/10/2017;16:00;Pabellón Municipal de Deportes- C/Josep Tarradellas- 08757 Corbera de Llobregat;Jornada 1;"Juvenil ""B""";07. Juvenil
C.E.F.S. Granollers Cadet;0 - 8;"Escola de Futsal Grèvol Cadet ""B""";DAVID VALIENTE MARTIN;14/10/2017;16:00;PavellÓ Municipal De Can Bassa;Jornada 1;"Cadet ""B""";08. Cadet
Palafrugell Futbol Sala;6 - 3;Club Futbol Sala Guíxols;FRANCESC ALBARRAN PIZARRO- SERGI ALBARRAN RINCON;14/10/2017;16:00;Pavello Poliesportiu d'esports de Palafrugell- Avinguda de les Corts Catalanes- Palafrugell- Espanya;Jornada 2;1ª Territorial C;03. 1a Territorial 2017-2018
E.F.S. Ripoll B Sant Pau de Segúries;6 - 3;Vilobí F.S.;HERMAN TORTA RECHE- JORDI GAITX PLA;14/10/2017;16:00;Centre de Tecnificació Esportiva l'Avellaneda- Ripoll- Espanya;Jornada 2;2a. Territorial C;04. 2ª Territorial 2017-2018
A.E. I.E.S. Manuel Blancafort;0 - 5;"Pony´s Futbol Sala ""A""";DOMENEC FOLGUERA AMPUDANES- ELVIA ELOISA CARDENAS RAMOS;14/10/2017;16:00;Can Violí- Avinguda 11 de Setembre- s/n- 08530 La Garriga- Barcelona;Jornada 2;Nacional Femenina A;05. Nacional Femenina
Escola Pia Santa Anna Mataró B;9 - 2;F.S. Racing Llavaneres;JONATHAN GALVIS ARANGO- MARI CARMEN DELGADO MORALES;14/10/2017;16:00;Escola Pia Santa Anna Mataró- Carrer de Sant Agustí- Mataró- Espanya;Jornada 4;1a Territorial A;03. 1a Territorial 2017-2018
C.D Esmeralda Procell F.s.;3 - 1;Teià Futbol Cinc B;LAUREANO PILAR VILLALBA- SANDRA GARRIS CUBA;14/10/2017;16:00;Poliesportiu de Canyamars CamÍ del Forn- 10- 08318 Dosrius- Barcelona;Jornada 4;1a Territorial A;03. 1a Territorial 2017-2018
C.E.F.S. Granollers C;0 - 7;Betis Catalunya F.S.;ISMAEL CHAMERO RIVERO- JOSE MANUEL GÜISADO PLIBERSCHNIG;14/10/2017;16:00;Pavelló Municipal El Tub- Carrer del Camp de les Moreres- Granollers- España;Jornada 4;1a Territorial B;03. 1a Territorial 2017-2018
"Gelida Industrial F.S.C. ""A""";6 - 3;C.f.s. Alcalà Prat - Bar La Terraza;BRANDON ARROYO TIRADO- CARLOS GÓMEZ GONZÁLEZ- SERGIO AGUILAR MIRANDA;14/10/2017;16:15;Pavelló Municipal d'Esports de Gelida;Jornada 4;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
E.F.S. Alta Segarra Juvenil Nacional;1 - 9;Jesuïtes Clot Juvenil Nacional;MARC GUINOVART PLANA- MARIANO BURGOS BONAVENTURA;14/10/2017;16:30;;Jornada 1;Juvenil Nacional;06. Juvenil Nacional
F.S.R. Massoteres - Sant Guim de la Plana;0 - 7;Futbol Sala Altorricon;FRANCISCO JUAN INGLES PAREJA;14/10/2017;16:30;Pista De Massoteres;Jornada 2;2a Territorial D;04. 2ª Territorial 2017-2018
A.C.E. Sansur B;4 - 6;CFS Sagrada Familia;FRAN TIRADO BARRERA- LIDIA TORRES CORTES;14/10/2017;16:30;Poliesportiu Espanya Industrial;Jornada 4;1a Territorial B;03. 1a Territorial 2017-2018
Atletic Arrahona B;3 - 3;"Olímpic Argentona ""B""";SAMUEL SERRANO MATA;14/10/2017;16:30;Pavelló SUD- Carrer de Pardo Bazán- Sabadell- Espanya;Jornada 4;2a. Territorial A;04. 2ª Territorial 2017-2018
"F.S. Esclop Infantil ""B""";2 - 2;Sagrerenc C.E.Infantil;ISMAEL BENKHAJOU BAKKALI;14/10/2017;17:00;Col·legi Públic Gaudí- Carrer d'Ordesa- Sabadell- Espanya;Jornada 1;"Infantil ""A""";09. Infantil
Futsal Cadaqués;7 - 7;Atlètic Vidreres;KEVIN ORTIZ MONGE- MIGUEL ANGEL MONGE PEREZ;14/10/2017;17:00;Pavelló Municipal de Cadaqués- Cadaqués- Espanya;Jornada 2;1ª Territorial C;03. 1a Territorial 2017-2018
F.S. Hostalriquenc;3 - 9;F.S Fontcoberta;FRANCISCO JAVIER SANGUINO BLANQUIÑO- JOAQUIM BRUGUES TURRO;14/10/2017;17:00;Pavelló Municipal d' Hostalric;Jornada 2;1ª Territorial C;03. 1a Territorial 2017-2018
Mestre D Aixa U.a. Tossa;2 - 3;P.B. Montgrí;GABINO FERNÁNDEZ SEGURA- LLUIS SANCHEZ GARCIA;14/10/2017;17:00;PAVELLÓ MUNICIPAL D'ESPORTS DE TOSSA;Jornada 2;2a. Territorial C;04. 2ª Territorial 2017-2018
Montsant Sala5 B;9 - 2;C.e. Gadex B;GABRIEL MORALES CAÑAS;14/10/2017;17:10;Institut Barcelona Congrés- Carrer del Baró d'Esponellà- Barcelona- Espanya;Jornada 4;2a. Territorial A;04. 2ª Territorial 2017-2018
F.s. Borges Femení;4 - 3;Futbol Sala Femení Vila-Sana;GERMAN MARTIN FERNANDEZ;14/10/2017;17:30;Pavelló Francesc Macià;Jornada 2;Nacional Femenina B;05. Nacional Femenina
F.S. Unión Llagostense MecMan;1 - 1;C.F.S. Clot A;JOSE PEDRO CASES FERNANDEZ- MARC TALLADA BUSQUETS- ROGER TORRENT ARNAU;14/10/2017;17:30;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 4;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
C.F.S. La Garriga;8 - 3;"Athletic Arrahona - Can Jonqueres ""A""";DOMENEC FOLGUERA AMPUDANES- ELVIA ELOISA CARDENAS RAMOS;14/10/2017;17:30;Poliesportiu Can Noguera;Jornada 4;1a Territorial A;03. 1a Territorial 2017-2018
Joves de Vidreres C.F.S.;7 - 3;F.S. Caldes De Malavella;DANIEL MORENO LEON- FERRAN RUIZ MEDINA;14/10/2017;18:00;PavellÓ Municipal De Vidreres;Jornada 2;1ª Territorial C;03. 1a Territorial 2017-2018
C.f.s. Alfarràs;0 - 5;Oli Les Cabanes Juncosa F.S.;DAVID MACARULLA CASTAÑEDA- JUAN JOSE GONZALEZ PAVON;14/10/2017;18:00;Pavello De Alfarras C/ Sisquella s/n Alfarràs;Jornada 2;1a Territorial D;03. 1a Territorial 2017-2018
A.C.E. Sansur;0 - 1;Betània Patmos Barcelona;DAVID VALIENTE MARTIN- FRAN TIRADO BARRERA- LIDIA TORRES CORTES;14/10/2017;18:00;Poliesportiu Espanya Industrial;Jornada 4;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
E.F.S. Ripoll;4 - 1;Sagrerenc C.E. A;HERMAN TORTA RECHE- JORDI GAITX PLA- RICARD MARQUEZ SIMONI;14/10/2017;18:00;Centre de Tecnificació Esportiva l'Avellaneda- Ripoll- Espanya;Jornada 4;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Sagrerenc C.E. B;2 - 1;CFS Ibers Santa Coloma;JOAN RAMON BERNARDO MAÑÉ- MATILDE GOMEZ VIÑARAS;14/10/2017;18:00;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 4;1a Territorial B;03. 1a Territorial 2017-2018
Albelda Futsal;7 - 3;*RETIRAT* C.C.A. Plaza Macael;ADNAN BOURROUHOU BOUZID- BILAL ARROUCHDI- YOUSSEF BOURROUHOU;14/10/2017;18:00;Poliesportiu Municipal Tamarite de Litera- Camino Piscinas- 6 - Tamarite de Litera;Jornada 4;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
E.F.S. Alta Segarra;3 - 2;A.E. Tiana;MARC GUINOVART PLANA- MARIANO BURGOS BONAVENTURA- YASSIN BOURROUHOU;14/10/2017;18:30;Pavelló Municipal De Calaf;Jornada 4;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
F.S. Tèlic Group Bigues i Riells;2 - 7;A.E.F.S. Montgat;ISMAEL CHAMERO RIVERO- JOSE MANUEL GÜISADO PLIBERSCHNIG- SAMUEL SERRANO MATA;14/10/2017;18:30;Pavellon Can Badell- Avinguda Prat de la Riba- Bigues i Riells- Espanya;Jornada 4;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
F.s. Unión Llagostense MecMan Juvenil Nacional;2 - 1;Betània Patmos Barcelona Juvenil Nacional;MARC TALLADA BUSQUETS- ROGER TORRENT ARNAU;14/10/2017;19:00;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 1;Juvenil Nacional;06. Juvenil Nacional
F.s. Porqueres B;3 - 5;Ca La Guidó Futsal;FRANCESC ALBARRAN PIZARRO- SERGI ALBARRAN RINCON;14/10/2017;19:00;Pavelló Poliesportiu De Porqueres Carrer Montseny- 17- 17846 Mata- Girona;Jornada 2;1ª Territorial C;03. 1a Territorial 2017-2018
"F.S. Borges ""B""";10 - 0;Bar Passadis Dynamo Cervera F.s.;ELI GASCÓN PEREIRO- GERMAN MARTIN FERNANDEZ;14/10/2017;19:00;Pavelló Francesc Macià;Jornada 2;1a Territorial D;03. 1a Territorial 2017-2018
Restaurant 2007 La Fuliola;1 - 6;C.F.S. Ponts;FRANCISCO JUAN INGLES PAREJA;14/10/2017;19:00;Pista de les Escoles- cami de boldu s/n- 25332 La Fuliola;Jornada 2;2a Territorial D;04. 2ª Territorial 2017-2018
Alcarràs - Fraga Futsal;12 - 3;FS Vinaixa Femeni;LLUIS GONZALEZ BEAS;14/10/2017;19:00;Pavelló Municipal Andreu Aixala;Jornada 2;Nacional Femenina B;05. Nacional Femenina
A.E. Tiana Cadet;6 - 3;Sagrerenc C.E. Cadet A;LAUREANO PILAR VILLALBA;14/10/2017;19:30;Poliesportiu Municipal De Tiana;Jornada 1;"Cadet ""A""";08. Cadet
Betània Patmos Barcelona B;1 - 2;Can Palet FS;DAVID GALLARDO BARÓ- MARCO ANTONIO GALLARDO BARÓ;14/10/2017;19:30;Pavelló Universitat de Barcelona- Avinguda Diagonal 695-701 Barcelona;Jornada 4;1a Territorial A;03. 1a Territorial 2017-2018
"Futsal Dante ""B""";6 - 3;F.S. La Salut;ADRIA VENTEO GONZÁLEZ- DAVID VALIENTE MARTIN;14/10/2017;20:30;Parc Creueta del Coll- Passeig de la Mare de Déu del Coll- Barcelona- Espanya;Jornada 4;1a Territorial B;03. 1a Territorial 2017-2018
F.S. Llinars Aleví;1 - 11;C.F.S. La Garriga Aleví;YOUSSEF BOURROUHOU;15/10/2017;09:00;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 1;"Aleví ""A""";10. Aleví
F.S. Llinars Atletic Aleví;0 - 15;A.E. Sallent Aleví;YOUSSEF BOURROUHOU;15/10/2017;10:15;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 1;"Aleví ""A""";10. Aleví
"Montsant Sala 5 ""A""";2 - 7;Futsal Dante;GABRIEL MORALES CAÑAS- JOAN RAMON BERNARDO MAÑÉ- LAURA PUCHE BARRANQUERO;15/10/2017;11:00;Poliesportiu Cotxeres BorbÓ;Jornada 4;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Teià F5 Juvenil Nacional;0 - 2;A.C. Coloso Juvenil Nacional;MIQUEL VILASECA BARRUGET- SAMUEL SERRANO MATA;15/10/2017;11:30;;Jornada 1;Juvenil Nacional;06. Juvenil Nacional
F.S. Llinars Infantil;0 - 5;"Escola Pia Santa Anna Mataró Infantil ""B""";ANOUAR BOURROUHOU;15/10/2017;11:30;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 1;"Infantil ""B""";09. Infantil
C.E.F.S. Granollers B;0 - 1;Olímpic Argentona;DAVID VALIENTE MARTIN- HERMAN TORTA RECHE;15/10/2017;12:00;Pavello Municipal El Parquet carrer lluis companys- 10 08401 granollers;Jornada 4;1a Territorial A;03. 1a Territorial 2017-2018
Futbol Sala Colomense;2 - 0;C.E.S. Sabadell;SERGIO AGUILAR MIRANDA;15/10/2017;12:00;Pavelló Esportiu de la Bastida Carrer de Prat de la Riba- s/n 08921 Santa Coloma de Gramenet Barcelona;Jornada 4;2a. Territorial A;04. 2ª Territorial 2017-2018
"F.S. Esclop Juvenil ""B""";0 - 2;Betània Patmos Barcelona Juvenil C;DAVID GUILLÉN CUELLAR;15/10/2017;12:15;Col·legi Públic Gaudí- Carrer d'Ordesa- Sabadell- Espanya;Jornada 1;"Juvenil ""B""";07. Juvenil
C.F.S. Inter Raudovan Hospitalet;1 - 3;C.e. Gadex;DAVID GALLARDO BARÓ- MARCO ANTONIO GALLARDO BARÓ;15/10/2017;13:00;Poliesportiu Zal Barcelona BCN- Carrer de la Mar Roja- Barcelona- España;Jornada 4;1a Territorial A;03. 1a Territorial 2017-2018
C.E.P.S.;8 - 3;C.E.F.S. Fonollosa;DAVID MACARULLA CASTAÑEDA;15/10/2017;16:00;Poliesportiu municipal Av. Catalunya s/n 25212 Les Pallargues-Els plans de sió;Jornada 2;2a Territorial D;04. 2ª Territorial 2017-2018
"Padre Damián Sagrados Corazones ""B""";2 - 3;Sants Atletic F.S.;GUILLEM VIDAL VILES- SAMUEL SERRANO MATA;15/10/2017;16:00;Poliesportiu Padre Damián Sagrados Corazones;Jornada 4;1a Territorial B;03. 1a Territorial 2017-2018
F.S Union La Salut Badalona B;6 - 1;A.E. Tiana B;GABRIEL MORALES CAÑAS;15/10/2017;16:00;Poliesportiu Municipal Llefià- Avinguda del Doctor Bassols- Badalona- España;Jornada 4;2a. Territorial A;04. 2ª Territorial 2017-2018
Futbol Sala Corbera;8 - 2;F.S. Esclop;RICARD MARQUEZ SIMONI;15/10/2017;16:00;Pabellón Municipal de Deportes- C/Josep Tarradellas- 08757 Corbera de Llobregat;Jornada 4;2a. Territorial A;04. 2ª Territorial 2017-2018
"F.s. Hostalriquenc ""B""";0 - 2;CEFS Begur;GABINO FERNÁNDEZ SEGURA- LLUIS SANCHEZ GARCIA;15/10/2017;16:15;Pavelló Municipal d' Hostalric;Jornada 2;2a. Territorial C;04. 2ª Territorial 2017-2018
F.S. Llinars Cadet;0 - 3;Grup de Joves Can Tusell Cadet;ANOUAR BOURROUHOU;15/10/2017;16:30;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 1;"Cadet ""A""";08. Cadet
Athletic Torre Roja Cadet;2 - 13;Futsal Dante Cadet;ISMAEL BENKHAJOU BAKKALI;15/10/2017;16:30;Avinguda dels Germans Gabrielistes- 16- Viladecans- Espanya;Jornada 1;"Cadet ""B""";08. Cadet
Montsant Sala 5 Cadet;2 - 3;Neurofutbol F.S.;OMAR DOUAS BERROHOUY;15/10/2017;17:00;Institut Barcelona Congrés- Carrer del Baró d'Esponellà- Barcelona- Espanya;Jornada 1;"Cadet ""B""";08. Cadet
Athletic Torre Roja Juvenil;2 - 2;C.E. Maristes De Rubí Juvenil;LAUREANO PILAR VILLALBA;15/10/2017;18:00;Avinguda dels Germans Gabrielistes- 16- Viladecans- Espanya;Jornada 1;"Juvenil ""B""";07. Juvenil
F.S. Llinars Senior Femeni;7 - 1;C.e. Gadex Femení;ANOUAR BOURROUHOU- YASSIN BOURROUHOU;15/10/2017;18:00;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 2;Nacional Femenina A;05. Nacional Femenina
Futbol Sala Femeni Lloret de Mar;0 - 21;Teià Futbol Cinc femení;JOAQUIM BRUGUES TURRO- MIREIA SANGUINO CASTRO;15/10/2017;18:00;Poliesportiu El MolÍ;Jornada 2;Nacional Femenina A;05. Nacional Femenina
Athletic Torre Roja;2 - 2;C.C.A. Plaza Macael B;ISMAEL BENKHAJOU BAKKALI- LAUREANO PILAR VILLALBA;15/10/2017;19:15;Avinguda dels Germans Gabrielistes- 16- Viladecans- Espanya;Jornada 4;1a Territorial B;03. 1a Territorial 2017-2018
Futsal Maçanet;8 - 2;Club futbol sala Santa Cristina;KEVIN ORTIZ MONGE- MIGUEL ANGEL MONGE PEREZ;15/10/2017;19:55;Pavelló Municipal Maçanet de la Selva;Jornada 2;2a. Territorial C;04. 2ª Territorial 2017-2018
Padre Damian Sagrados Corazones;2 - 4;C.E.F.S. Granollers;GUILLEM VIDAL VILES- ISMAEL CHAMERO RIVERO- SAMUEL SERRANO MATA;15/10/2017;20:00;Poliesportiu Padre Damián Sagrados Corazones;Jornada 4;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
C.F.S. Clot B;3 - 4;C.E. Orange Papiol;CARLOS GÓMEZ GONZÁLEZ- DAVID GALLARDO BARÓ- MARCO ANTONIO GALLARDO BARÓ;15/10/2017;20:00;CEM Bac de Roda- Rambla de Guipúscoa- Barcelona- Espanya;Jornada 4;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
"Escola Pia Santa Anna Mataró Infantil ""B""";9 - 3;"Escola Pia Santa Anna Mataró Infantil ""C""";ANTONIO RUIZ MANCHON;20/10/2017;17:45;Escola Pia Santa Anna Mataró- Carrer de Sant Agustí- Mataró- Espanya;Jornada 2;"Infantil ""B""";09. Infantil
C.F.S. La Garriga Pre-benjamí;0 - 7;C.E.F.S. Granollers Pre-benjamí;DAVID VALIENTE MARTIN;21/10/2017;09:30;Poliesportiu Can Noguera;Jornada 2;Pre-benjami A;12. Pre-benjami
Betània Patmos Barcelona Cadet;2 - 3;Futsal Dante Cadet;JOSE MANUEL GÜISADO PLIBERSCHNIG;21/10/2017;10:00;Escola Betània Patmos Av. Mare de Déu de Lorda- 2-16- 08034 Barcelona;Jornada 2;"Cadet ""B""";08. Cadet
"Olimpic Argentona Aleví ""A""";10 - 1;F.S. Llinars Aleví;ANTONIO RUIZ MANCHON;21/10/2017;10:00;Pavelló Municipal d' Argentona;Jornada 2;"Aleví ""A""";10. Aleví
A.E. Moià Cadet;1 - 3;F.S. Llinars Cadet;RICARD MARQUEZ SIMONI;21/10/2017;10:30;Pavelló Municipal d'Esports- Moià- Espanya;Jornada 2;"Cadet ""A""";08. Cadet
C.F.S. La Garriga Benjamí;4 - 1;Escola de Futsal Grèvol Benjamí;DAVID VALIENTE MARTIN;21/10/2017;10:30;Can Violí- Avinguda 11 de Setembre- s/n- 08530 La Garriga- Barcelona;Jornada 2;"Benjami ""A""";11. Benjamí
"Escola de Futsal Grèvol Cadet ""B""";4 - 3;"Escola de Futsal Grèvol Cadet ""A""";YOUSSEF BOURROUHOU;21/10/2017;10:45;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 2;"Cadet ""B""";08. Cadet
E.P. Badalona Centre Infantil;1 - 5;Teià F5 Infantil;JOSE RIZO GOMEZ;21/10/2017;11:00;Escola Jungfrau Carrer Vila Vall-Llebrera- s/n- 08911 Badalona;Jornada 2;"Infantil ""A""";09. Infantil
"Olimpic Argentona Aleví ""B""";4 - 5;A.E. Moià Aleví;ANTONIO RUIZ MANCHON;21/10/2017;11:00;Pavelló Municipal d' Argentona;Jornada 2;"Aleví ""A""";10. Aleví
Ivars d'Urgell F.S.F.;0 - 1;F.s. Borges Femení;OSCAR CRUZ OSUNA;21/10/2017;11:00;PAVELLÓ POLIESPORTIU IVARS D'URGELL;Jornada 3;Nacional Femenina B;05. Nacional Femenina
C.F.S. La Garriga Aleví;18 - 0;F.S. Llinars Atletic Aleví;DAVID VALIENTE MARTIN;21/10/2017;11:30;Poliesportiu Can Noguera;Jornada 2;"Aleví ""A""";10. Aleví
Sagrerenc C.E. Aleví;3 - 5;C.E. Maristes De Rubí Aleví A;LAURA PUCHE BARRANQUERO;21/10/2017;11:30;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 2;"Aleví ""A""";10. Aleví
Betània Patmos Barcelona Juvenil B;3 - 4;F.S. Llinars Juvenil;JOSE MANUEL GÜISADO PLIBERSCHNIG;21/10/2017;12:00;Escola Betània Patmos Av. Mare de Déu de Lorda- 2-16- 08034 Barcelona;Jornada 2;"Juvenil ""A""";07. Juvenil
A.E. Moià Juvenil;4 - 3;Sagrerenc C.E. Juvenil B;RICARD MARQUEZ SIMONI;21/10/2017;12:00;Pavelló Municipal d'Esports- Moià- Espanya;Jornada 2;"Juvenil ""A""";07. Juvenil
C.f.s. Alcalà Prat - Bar La Terraza Cadet;4 - 1;A.E. Tiana Cadet;GABRIEL MORALES CAÑAS;21/10/2017;12:00;CEM SAGNIER- EL Prat de Llobregat- C/Federica Montseny s/n;Jornada 2;"Cadet ""A""";08. Cadet
E.P. Badalona Centre Cadet;8 - 0;C.E.F.S. Granollers Cadet;JOSE RIZO GOMEZ;21/10/2017;12:00;Escola Jungfrau Carrer Vila Vall-Llebrera- s/n- 08911 Badalona;Jornada 2;"Cadet ""B""";08. Cadet
"Escola de Futsal Grèvol Infantil ""B""";1 - 3;"Escola Pia Santa Anna Mataró Infantil ""A""";YOUSSEF BOURROUHOU;21/10/2017;12:00;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 2;"Infantil ""A""";09. Infantil
"Olimpic Argentona Benjamí ""B""";4 - 5;F.S. Telic Group Bigues i Riells Benjamí;ANTONIO RUIZ MANCHON;21/10/2017;12:00;Pavelló Municipal d' Argentona;Jornada 2;"Benjami ""A""";11. Benjamí
A.E. Sallent Infantil;0 - 4;"F.S. Union Llagostense Mecman Infantil ""A""""";JORDI GAITX PLA;21/10/2017;12:15;Pavello Municipal- Carrer Verge del Pilar- Sallent de Llobregat- España;Jornada 2;"Infantil ""A""";09. Infantil
C.F.S. La Garriga Infantil;3 - 5;A.E. Moià Infantil;DAVID VALIENTE MARTIN;21/10/2017;12:30;Poliesportiu Can Noguera;Jornada 2;"Infantil ""B""";09. Infantil
CFS Sagrada Familia;3 - 1;C.C.A. Plaza Macael B;GUILLEM VIDAL VILES- ISMAEL CHAMERO RIVERO;21/10/2017;12:30;Passeig Marítim de la Barceloneta- 33- 08003 Barcelona;Jornada 5;1a Territorial B;03. 1a Territorial 2017-2018
Sagrerenc C.E. Cadet A;5 - 3;A.E. Sallent Cadet;LAURA PUCHE BARRANQUERO;21/10/2017;12:45;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 2;"Cadet ""A""";08. Cadet
C.E. Gadex Juvenil;5 - 2;"F.S. Telic Group Bigues i Riells Juvenil ""A""";ALBERT GONZALEZ GARCIA;21/10/2017;13:00;Escola Pau Casals- Carrer d'Atlanta- Sabadell- Espanya;Jornada 2;"Juvenil ""A""";07. Juvenil
